NAME,county,total_housing_units,fuel_oil_kerosene_units,fuel_oil_pct,median_household_income,total_population,white_alone_population,minority_population,minority_pct
Census Tract 336.02; Bronx County; New York,Bronx,572,119,20.804195804195803,47398.0,1155,146,1009,87.35930735930737
Census Tract 337; Bronx County; New York,Bronx,1041,201,19.30835734870317,147543.0,2852,2200,652,22.861150070126225
Census Tract 338.01; Bronx County; New York,Bronx,893,272,30.45912653975364,70418.0,2119,74,2045,96.50778669183578
Census Tract 338.02; Bronx County; New York,Bronx,531,245,46.13935969868173,70508.0,1809,140,1669,92.26091763405196
Census Tract 340; Bronx County; New York,Bronx,1825,694,38.02739726027397,50208.0,5337,470,4867,91.19355443132847
Census Tract 342; Bronx County; New York,Bronx,637,222,34.850863422291994,70910.0,1518,171,1347,88.73517786561264
Census Tract 343; Bronx County; New York,Bronx,576,194,33.68055555555556,89554.0,1854,696,1158,62.45954692556634
Census Tract 344; Bronx County; New York,Bronx,621,145,23.349436392914654,71920.0,1940,332,1608,82.88659793814433
Census Tract 345; Bronx County; New York,Bronx,1608,242,15.049751243781095,115461.0,4155,1640,2515,60.5294825511432
Census Tract 348; Bronx County; New York,Bronx,2163,787,36.38465094775775,53024.0,6198,393,5805,93.65924491771538
Census Tract 350; Bronx County; New York,Bronx,757,151,19.947159841479525,69293.0,2023,47,1976,97.67671774592189
Census Tract 351; Bronx County; New York,Bronx,1330,351,26.39097744360902,105086.0,3723,1661,2062,55.38544184797206
Census Tract 356; Bronx County; New York,Bronx,676,94,13.905325443786982,86014.0,2074,53,2021,97.44455159112826
Census Tract 358; Bronx County; New York,Bronx,2700,558,20.666666666666668,85296.0,7495,626,6869,91.64776517678452
Census Tract 359; Bronx County; New York,Bronx,1462,315,21.545827633378934,28955.0,3261,124,3137,96.19748543391597
Census Tract 360; Bronx County; New York,Bronx,973,256,26.3103802672148,83351.0,2836,332,2504,88.29337094499294
Census Tract 361; Bronx County; New York,Bronx,2065,140,6.779661016949152,26083.0,5093,644,4449,87.3551934027096
Census Tract 363; Bronx County; New York,Bronx,2431,545,22.418757712875358,28259.0,6423,897,5526,86.0345632881831
Census Tract 364; Bronx County; New York,Bronx,873,203,23.253150057273768,60313.0,2427,97,2330,96.00329625051504
Census Tract 365.01; Bronx County; New York,Bronx,1445,246,17.024221453287197,54097.0,4721,259,4462,94.51387417919932
Census Tract 365.02; Bronx County; New York,Bronx,761,207,27.201051248357423,26886.0,2557,345,2212,86.50762612436449
Census Tract 367; Bronx County; New York,Bronx,767,157,20.469361147327252,31815.0,2647,137,2510,94.82432942954287
Census Tract 368; Bronx County; New York,Bronx,637,285,44.740973312401884,71875.0,2185,59,2126,97.29977116704805
Census Tract 369.01; Bronx County; New York,Bronx,725,137,18.89655172413793,16277.0,1810,216,1594,88.06629834254144
Census Tract 369.02; Bronx County; New York,Bronx,849,93,10.954063604240282,21976.0,2316,227,2089,90.19861830742659
Census Tract 370; Bronx County; New York,Bronx,644,191,29.6583850931677,113182.0,2228,135,2093,93.9407540394973
Census Tract 371; Bronx County; New York,Bronx,1720,409,23.77906976744186,22791.0,3948,185,3763,95.31408308004052
Census Tract 372; Bronx County; New York,Bronx,849,236,27.79740871613663,69972.0,2069,161,1908,92.21846302561623
Census Tract 373; Bronx County; New York,Bronx,2255,670,29.711751662971174,51283.0,6511,101,6410,98.44877898940256
Census Tract 374; Bronx County; New York,Bronx,1530,540,35.294117647058826,35884.0,3707,383,3324,89.6681953061775
Census Tract 375.04; Bronx County; New York,Bronx,1457,248,17.02127659574468,44198.0,3831,655,3176,82.90263638736623
Census Tract 376; Bronx County; New York,Bronx,754,427,56.63129973474801,70429.0,1934,153,1781,92.0889348500517
Census Tract 378; Bronx County; New York,Bronx,1164,382,32.81786941580756,65500.0,3254,203,3051,93.76152427781193
Census Tract 379; Bronx County; New York,Bronx,2046,339,16.568914956011728,46430.0,6511,183,6328,97.18937183228384
Census Tract 380; Bronx County; New York,Bronx,1975,340,17.21518987341772,46250.0,4474,239,4235,94.6580241394725
Census Tract 381; Bronx County; New York,Bronx,2614,1213,46.40397857689365,44741.0,7378,1454,5924,80.2927622661968
Census Tract 382; Bronx County; New York,Bronx,960,274,28.541666666666664,85972.0,2942,166,2776,94.35757987763427
Census Tract 383.01; Bronx County; New York,Bronx,1550,727,46.903225806451616,43900.0,4667,252,4415,94.60038568673667
Census Tract 383.03; Bronx County; New York,Bronx,1169,302,25.83404619332763,23958.0,3621,31,3590,99.14388290527478
Census Tract 383.04; Bronx County; New York,Bronx,809,460,56.86032138442522,22551.0,2080,16,2064,99.23076923076923
Census Tract 385; Bronx County; New York,Bronx,1831,598,32.6597487711633,17598.0,5574,232,5342,95.83781844277
Census Tract 386; Bronx County; New York,Bronx,2929,741,25.298736770228746,66161.0,8273,119,8154,98.56158588178413
Census Tract 387; Bronx County; New York,Bronx,1479,749,50.642325895875594,41088.0,3725,369,3356,90.09395973154362
Census Tract 388; Bronx County; New York,Bronx,983,271,27.568667344862664,68125.0,2793,118,2675,95.7751521661296
Census Tract 389; Bronx County; New York,Bronx,1990,912,45.82914572864322,48796.0,5823,1284,4539,77.9495105615662
Census Tract 390; Bronx County; New York,Bronx,1101,200,18.1653042688465,65478.0,3093,151,2942,95.11800840607823
Census Tract 391; Bronx County; New York,Bronx,2889,1237,42.81758393907927,36027.0,6555,1241,5314,81.06788710907705
Census Tract 392; Bronx County; New York,Bronx,637,200,31.39717425431711,65815.0,1522,100,1422,93.42969776609723
Census Tract 393; Bronx County; New York,Bronx,3082,686,22.25827384815055,30854.0,9019,675,8344,92.5157999778246
Census Tract 394; Bronx County; New York,Bronx,1667,509,30.53389322135573,66188.0,4473,371,4102,91.70579029733959
Census Tract 395; Bronx County; New York,Bronx,1730,231,13.352601156069364,,4210,253,3957,93.99049881235155
Census Tract 396; Bronx County; New York,Bronx,1447,404,27.91983413959917,43552.0,3837,242,3595,93.69298931456868
Census Tract 397; Bronx County; New York,Bronx,468,228,48.717948717948715,21987.0,3868,2372,1496,38.67631851085832
Census Tract 398; Bronx County; New York,Bronx,1235,381,30.850202429149796,29325.0,3528,22,3506,99.37641723356009
Census Tract 399.01; Bronx County; New York,Bronx,1682,924,54.9346016646849,41065.0,5032,184,4848,96.34340222575517
Census Tract 399.02; Bronx County; New York,Bronx,1670,796,47.66467065868263,48929.0,5116,316,4800,93.82329945269741
Census Tract 401; Bronx County; New York,Bronx,2142,862,40.242763772175536,26875.0,4630,378,4252,91.83585313174946
Census Tract 403.02; Bronx County; New York,Bronx,1582,663,41.90897597977244,40865.0,4389,205,4184,95.32923217133742
Census Tract 403.03; Bronx County; New York,Bronx,1415,590,41.69611307420495,40027.0,4076,485,3591,88.10107948969578
Census Tract 403.04; Bronx County; New York,Bronx,1313,554,42.19345011424219,41336.0,3586,439,3147,87.75794757389849
Census Tract 404; Bronx County; New York,Bronx,1104,268,24.27536231884058,97500.0,3499,1,3498,99.97142040583023
Census Tract 405.01; Bronx County; New York,Bronx,1370,855,62.40875912408759,42639.0,3560,75,3485,97.89325842696628
Census Tract 405.02; Bronx County; New York,Bronx,2502,1002,40.04796163069545,39518.0,6100,305,5795,95.0
Census Tract 406; Bronx County; New York,Bronx,1366,428,31.332357247437777,49375.0,3802,166,3636,95.63387690689112
Census Tract 407.01; Bronx County; New York,Bronx,1229,563,45.80960130187144,47198.0,2779,675,2104,75.71068729758906
Census Tract 407.02; Bronx County; New York,Bronx,2875,1270,44.173913043478265,35440.0,6840,614,6226,91.0233918128655
Census Tract 408; Bronx County; New York,Bronx,1557,490,31.470777135517018,39738.0,4438,540,3898,87.83235691753042
Census Tract 409; Bronx County; New York,Bronx,1438,354,24.617524339360223,65925.0,3392,546,2846,83.90330188679245
Census Tract 411; Bronx County; New York,Bronx,1518,335,22.06851119894598,61750.0,3793,471,3322,87.58238861059847
Census Tract 413; Bronx County; New York,Bronx,3059,1299,42.46485779666558,65845.0,8001,1351,6650,83.1146106736658
Census Tract 414; Bronx County; New York,Bronx,1840,376,20.434782608695652,123548.0,5318,414,4904,92.21511846558856
Census Tract 415; Bronx County; New York,Bronx,2391,1085,45.37850271852781,44973.0,5706,572,5134,89.97546442341395
Census Tract 418; Bronx County; New York,Bronx,1314,498,37.89954337899543,61706.0,3713,399,3314,89.25397252895233
Census Tract 419; Bronx County; New York,Bronx,2655,991,37.325800376647834,50768.0,6219,656,5563,89.45168033445891
Census Tract 420; Bronx County; New York,Bronx,1638,467,28.51037851037851,32279.0,4665,451,4214,90.33226152197213
Census Tract 421; Bronx County; New York,Bronx,2161,865,40.02776492364646,55830.0,5954,1095,4859,81.60900235136043
Census Tract 422; Bronx County; New York,Bronx,1272,282,22.169811320754718,63365.0,2836,190,2646,93.30042313117066
Census Tract 423; Bronx County; New York,Bronx,1366,616,45.095168374816986,65682.0,4378,1031,3347,76.45043398812244
Census Tract 424; Bronx County; New York,Bronx,785,160,20.382165605095544,108550.0,2626,462,2164,82.4067022086824
Census Tract 425; Bronx County; New York,Bronx,2315,936,40.43196544276458,47021.0,6749,2364,4385,64.97258853163432
Census Tract 426; Bronx County; New York,Bronx,2367,162,6.844106463878327,95876.0,7627,239,7388,96.86639569948866
Census Tract 428; Bronx County; New York,Bronx,788,133,16.878172588832488,101163.0,2249,60,2189,97.33214762116496
Census Tract 429.01; Bronx County; New York,Bronx,1229,493,40.11391375101709,42775.0,3128,329,2799,89.48209718670077
Census Tract 429.02; Bronx County; New York,Bronx,1678,639,38.08104886769964,42647.0,3898,491,3407,87.40379681888147
Census Tract 430; Bronx County; New York,Bronx,1324,88,6.646525679758309,84316.0,3287,85,3202,97.41405536963796
Census Tract 431.01; Bronx County; New York,Bronx,1801,703,39.03387007218212,42637.0,4880,602,4278,87.6639344262295
Census Tract 431.02; Bronx County; New York,Bronx,1730,413,23.872832369942195,48835.0,4341,903,3438,79.19834139599172
Census Tract 434; Bronx County; New York,Bronx,1586,154,9.709962168978564,74048.0,3829,284,3545,92.58291982240794
Census Tract 435.01; Bronx County; New York,Bronx,439,27,6.150341685649203,30885.0,1035,255,780,75.36231884057972
Census Tract 435.02; Bronx County; New York,Bronx,0,0,,,0,0,0,
Census Tract 435.03; Bronx County; New York,Bronx,38,0,0.0,105625.0,56,33,23,41.07142857142857
Census Tract 436; Bronx County; New York,Bronx,740,177,23.91891891891892,88833.0,2397,109,2288,95.4526491447643
Census Tract 442; Bronx County; New York,Bronx,1315,236,17.9467680608365,,4055,58,3997,98.56966707768187
Census Tract 444; Bronx County; New York,Bronx,1392,424,30.45977011494253,100000.0,4409,296,4113,93.28645951462917
Census Tract 448; Bronx County; New York,Bronx,703,90,12.802275960170698,102760.0,2449,91,2358,96.28419763168641
Census Tract 449.01; Bronx County; New York,Bronx,869,265,30.49482163406214,78083.0,1986,1539,447,22.507552870090635
Census Tract 449.02; Bronx County; New York,Bronx,952,200,21.008403361344538,99250.0,2303,1657,646,28.050369083803734
Census Tract 451.01; Bronx County; New York,Bronx,979,420,42.90091930541369,70855.0,1602,1297,305,19.038701622971285
Census Tract 451.02; Bronx County; New York,Bronx,944,275,29.13135593220339,96901.0,1973,1487,486,24.632539280283833
Census Tract 456; Bronx County; New York,Bronx,1193,113,9.471919530595137,76943.0,3548,685,2863,80.69334836527621
Census Tract 458; Bronx County; New York,Bronx,2065,242,11.71912832929782,31225.0,5671,208,5463,96.33221654029272
Census Tract 460; Bronx County; New York,Bronx,940,123,13.085106382978722,31768.0,2489,91,2398,96.3439132181599
Census Tract 462.03; Bronx County; New York,Bronx,3164,9,0.28445006321112515,40020.0,7120,1113,6007,84.36797752808988
Census Tract 462.04; Bronx County; New York,Bronx,2406,243,10.099750623441397,64922.0,5311,418,4893,92.12954245904726
Census Tract 462.05; Bronx County; New York,Bronx,1880,223,11.861702127659575,63924.0,3495,383,3112,89.04148783977111
Census Tract 462.06; Bronx County; New York,Bronx,2027,0,0.0,63601.0,4365,282,4083,93.53951890034364
Census Tract 462.07; Bronx County; New York,Bronx,2919,56,1.9184652278177456,73464.0,6488,412,6076,93.6498150431566
Census Tract 462.08; Bronx County; New York,Bronx,1365,181,13.260073260073261,110724.0,5042,150,4892,97.02499008330028
Census Tract 462.09; Bronx County; New York,Bronx,1414,407,28.783592644978782,27500.0,4309,51,4258,98.81643072638663
Census Tract 484.01; Bronx County; New York,Bronx,1297,101,7.787201233616036,86273.0,4192,189,4003,95.49141221374046
Census Tract 484.02; Bronx County; New York,Bronx,0,0,,,0,0,0,
Census Tract 504; Bronx County; New York,Bronx,0,0,,,0,0,0,
Census Tract 516.01; Bronx County; New York,Bronx,2081,537,25.80490148966843,100306.0,4273,2849,1424,33.325532412824714
Census Tract 516.02; Bronx County; New York,Bronx,0,0,,,0,0,0,
Census Tract 1; Kings County; New York,Kings,2660,380,14.285714285714285,167778.0,4839,3541,1298,26.82372390989874
Census Tract 2; Kings County; New York,Kings,358,9,2.5139664804469275,81154.0,1203,405,798,66.33416458852868
Census Tract 3.01; Kings County; New York,Kings,1976,334,16.902834008097166,179250.0,4031,3430,601,14.90945174894567
Census Tract 5.01; Kings County; New York,Kings,1949,212,10.877373011800923,144125.0,4504,3102,1402,31.127886323268207
Census Tract 5.02; Kings County; New York,Kings,1469,331,22.532334921715453,179185.0,2787,2116,671,24.076067456045926
Census Tract 7; Kings County; New York,Kings,1785,129,7.226890756302522,189145.0,3983,3013,970,24.35350238513683
Census Tract 9; Kings County; New York,Kings,2392,218,9.11371237458194,236222.0,4792,3481,1311,27.358096828046747
Census Tract 11; Kings County; New York,Kings,900,7,0.7777777777777778,164250.0,1585,937,648,40.883280757097786
Census Tract 13; Kings County; New York,Kings,1248,167,13.381410256410255,173000.0,2408,1484,924,38.372093023255815
Census Tract 15.01; Kings County; New York,Kings,2198,74,3.3666969972702456,114828.0,4925,1732,3193,64.83248730964468
Census Tract 15.02; Kings County; New York,Kings,3038,0,0.0,135022.0,5418,2184,3234,59.68992248062015
Census Tract 18.01; Kings County; New York,Kings,0,0,,,1564,750,814,52.0460358056266
Census Tract 18.02; Kings County; New York,Kings,0,0,,,0,0,0,
Census Tract 18.03; Kings County; New York,Kings,0,0,,,6,4,2,33.33333333333333
Census Tract 18.04; Kings County; New York,Kings,0,0,,,0,0,0,
Census Tract 20; Kings County; New York,Kings,411,14,3.40632603406326,78839.0,1795,105,1690,94.15041782729804
Census Tract 21; Kings County; New York,Kings,2601,138,5.3056516724336795,250001.0,6180,4421,1759,28.462783171521032
Census Tract 22; Kings County; New York,Kings,1592,59,3.7060301507537687,41429.0,4155,1717,2438,58.676293622142
Census Tract 23; Kings County; New York,Kings,1504,6,0.39893617021276595,25968.0,3642,74,3568,97.96814936847886
Census Tract 29.01; Kings County; New York,Kings,1391,113,8.123652048885694,23832.0,3340,122,3218,96.34730538922156
Census Tract 30; Kings County; New York,Kings,800,81,10.125,128506.0,1818,1229,589,32.3982398239824
Census Tract 31.01; Kings County; New York,Kings,1515,72,4.752475247524752,149650.0,3547,1435,2112,59.54327600789399
Census Tract 31.02; Kings County; New York,Kings,0,0,,,0,0,0,
Census Tract 33; Kings County; New York,Kings,2490,143,5.742971887550201,131173.0,4203,1623,2580,61.38472519628837
Census Tract 34; Kings County; New York,Kings,1456,187,12.843406593406591,111088.0,3515,2234,1281,36.44381223328592
Census Tract 35; Kings County; New York,Kings,1129,31,2.745792736935341,147829.0,2125,901,1224,57.599999999999994
Census Tract 36; Kings County; New York,Kings,1911,405,21.19309262166405,89487.0,3702,2404,1298,35.0621285791464
Census Tract 37; Kings County; New York,Kings,2570,81,3.151750972762646,167917.0,4276,2227,2049,47.91861552853134
Census Tract 38; Kings County; New York,Kings,589,49,8.31918505942275,144028.0,1578,1009,569,36.05830164765526
Census Tract 39; Kings County; New York,Kings,1163,45,3.869303525365434,181518.0,2557,1385,1172,45.83496284708643
Census Tract 41; Kings County; New York,Kings,1360,53,3.8970588235294117,221452.0,3364,2393,971,28.864447086801427
Census Tract 43; Kings County; New York,Kings,1950,154,7.897435897435898,155859.0,3952,2382,1570,39.72672064777328
Census Tract 44; Kings County; New York,Kings,934,46,4.925053533190578,139375.0,2289,1949,340,14.853647881170817
Census Tract 45; Kings County; New York,Kings,1625,154,9.476923076923077,174609.0,3547,2633,914,25.768254863264733
Census Tract 46; Kings County; New York,Kings,520,140,26.923076923076923,139375.0,1175,880,295,25.106382978723403
Census Tract 47; Kings County; New York,Kings,876,95,10.844748858447488,158125.0,2001,1071,930,46.476761619190405
Census Tract 49; Kings County; New York,Kings,1117,170,15.21933751119069,143750.0,2875,2169,706,24.556521739130435
Census Tract 50; Kings County; New York,Kings,1108,115,10.379061371841155,124167.0,2542,2026,516,20.298977183320222
Census Tract 51; Kings County; New York,Kings,1012,115,11.363636363636363,173125.0,2425,1830,595,24.536082474226802
Census Tract 52.01; Kings County; New York,Kings,967,127,13.133402275077561,49125.0,1713,1185,528,30.823117338003502
Census Tract 52.02; Kings County; New York,Kings,1524,306,20.078740157480315,106087.0,2784,2363,421,15.12212643678161
Census Tract 53.01; Kings County; New York,Kings,896,34,3.7946428571428568,121136.0,2262,1600,662,29.26613616268789
