NAME,B25040_001E,B25040_002E,B25040_003E,B25040_004E,B25040_005E,B25040_006E,B25040_007E,B25040_008E,B25040_009E,B25040_010E,state,county,tract
Census Tract 554; Kings County; New York,1761,1302,48,91,190,0,0,0,0,130,36,Kings,055400
Census Tract 555; Kings County; New York,4415,1096,116,2946,49,0,0,16,59,133,36,Kings,055500
Census Tract 556; Kings County; New York,1327,879,0,141,211,0,0,0,21,75,36,Kings,055600
Census Tract 557; Kings County; New York,996,395,0,509,45,0,0,0,9,38,36,Kings,055700
Census Tract 558; Kings County; New York,905,707,17,47,105,0,0,0,8,21,36,Kings,055800
Census Tract 560; Kings County; New York,1446,972,62,164,174,0,0,0,8,66,36,Kings,056000
Census Tract 561; Kings County; New York,1703,1240,30,242,89,0,0,0,33,69,36,Kings,056100
Census Tract 562; Kings County; New York,534,437,6,29,31,0,0,0,6,25,36,Kings,056200
Census Tract 563.01; Kings County; New York,2270,1412,146,589,22,0,0,0,82,19,36,Kings,056301
Census Tract 563.02; Kings County; New York,1139,679,8,417,1,0,0,0,0,34,36,Kings,056302
Census Tract 564; Kings County; New York,1054,873,41,48,83,0,0,0,0,9,36,Kings,056400
Census Tract 565; Kings County; New York,1913,1303,60,297,203,0,0,0,37,13,36,Kings,056500
Census Tract 566; Kings County; New York,858,723,4,31,87,0,0,5,3,5,36,Kings,056600
Census Tract 568; Kings County; New York,547,489,14,16,21,0,0,0,0,7,36,Kings,056800
Census Tract 569; Kings County; New York,865,648,16,158,30,0,0,0,7,6,36,Kings,056900
Census Tract 570; Kings County; New York,1624,1389,40,24,160,0,0,0,0,11,36,Kings,057000
Census Tract 571; Kings County; New York,2219,1578,24,278,282,0,0,0,0,57,36,Kings,057100
Census Tract 572; Kings County; New York,2075,1570,15,253,41,24,0,0,65,107,36,Kings,057200
Census Tract 573; Kings County; New York,1321,1023,47,144,88,0,0,0,19,0,36,Kings,057300
Census Tract 574; Kings County; New York,1010,916,54,5,29,0,0,0,0,6,36,Kings,057400
Census Tract 575; Kings County; New York,2310,1190,98,773,147,0,0,0,102,0,36,Kings,057500
Census Tract 576; Kings County; New York,1025,909,63,10,42,0,0,0,0,1,36,Kings,057600
Census Tract 578; Kings County; New York,1137,971,34,39,49,0,0,0,10,34,36,Kings,057800
Census Tract 579.01; Kings County; New York,532,310,5,156,19,0,0,0,8,34,36,Kings,057901
Census Tract 579.02; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,057902
Census Tract 580; Kings County; New York,1183,1003,34,74,53,0,0,0,0,19,36,Kings,058000
Census Tract 582; Kings County; New York,824,731,31,0,34,0,0,0,0,28,36,Kings,058200
Census Tract 584; Kings County; New York,1378,1103,51,25,68,0,0,0,13,118,36,Kings,058400
Census Tract 586; Kings County; New York,828,714,4,81,23,0,0,0,6,0,36,Kings,058600
Census Tract 588; Kings County; New York,1436,1201,19,108,68,0,0,0,8,32,36,Kings,058800
Census Tract 589.01; Kings County; New York,854,673,13,39,114,0,0,0,2,13,36,Kings,058901
Census Tract 589.02; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,058902
Census Tract 590; Kings County; New York,664,624,15,13,12,0,0,0,0,0,36,Kings,059000
Census Tract 591; Kings County; New York,1919,1358,60,227,175,0,0,0,0,99,36,Kings,059100
Census Tract 592; Kings County; New York,1703,1404,102,92,53,0,0,0,21,31,36,Kings,059200
Census Tract 593; Kings County; New York,1020,734,28,121,70,0,0,0,38,29,36,Kings,059300
Census Tract 594.02; Kings County; New York,2373,1763,260,100,121,0,0,0,94,35,36,Kings,059402
Census Tract 594.03; Kings County; New York,1092,944,53,41,38,0,0,0,0,16,36,Kings,059403
Census Tract 594.04; Kings County; New York,1611,1259,18,56,268,0,0,0,0,10,36,Kings,059404
Census Tract 596; Kings County; New York,1188,840,2,124,125,0,0,0,21,76,36,Kings,059600
Census Tract 598; Kings County; New York,1274,1128,21,81,31,0,0,0,13,0,36,Kings,059800
Census Tract 600; Kings County; New York,2697,2176,133,101,60,0,0,0,62,165,36,Kings,060000
Census Tract 606; Kings County; New York,1404,1061,65,85,133,0,0,0,56,4,36,Kings,060600
Census Tract 608; Kings County; New York,1728,1320,80,124,182,0,0,0,7,15,36,Kings,060800
Census Tract 610.02; Kings County; New York,2565,2043,65,281,62,0,0,0,9,105,36,Kings,061002
Census Tract 610.03; Kings County; New York,619,573,8,15,23,0,0,0,0,0,36,Kings,061003
Census Tract 610.04; Kings County; New York,2885,2125,111,211,176,0,0,0,13,249,36,Kings,061004
Census Tract 612; Kings County; New York,437,379,15,20,23,0,0,0,0,0,36,Kings,061200
Census Tract 616; Kings County; New York,538,468,19,17,34,0,0,0,0,0,36,Kings,061600
Census Tract 620; Kings County; New York,676,542,61,4,7,0,0,0,0,62,36,Kings,062000
Census Tract 622; Kings County; New York,1123,911,18,97,29,0,0,0,0,68,36,Kings,062200
Census Tract 626; Kings County; New York,1212,958,0,83,119,0,0,0,12,40,36,Kings,062600
Census Tract 628; Kings County; New York,1848,1806,14,8,20,0,0,0,0,0,36,Kings,062800
Census Tract 632; Kings County; New York,636,520,5,17,85,0,0,0,9,0,36,Kings,063200
Census Tract 636; Kings County; New York,377,331,3,11,32,0,0,0,0,0,36,Kings,063600
Census Tract 638; Kings County; New York,672,557,15,21,79,0,0,0,0,0,36,Kings,063800
Census Tract 640; Kings County; New York,464,415,18,0,17,0,0,7,0,7,36,Kings,064000
Census Tract 642; Kings County; New York,949,757,14,62,89,0,0,0,0,27,36,Kings,064200
Census Tract 644; Kings County; New York,810,681,15,37,71,0,0,0,0,6,36,Kings,064400
Census Tract 646; Kings County; New York,727,665,16,33,13,0,0,0,0,0,36,Kings,064600
Census Tract 648; Kings County; New York,657,564,5,12,67,0,0,0,9,0,36,Kings,064800
Census Tract 650; Kings County; New York,547,486,5,0,51,0,0,0,5,0,36,Kings,065000
Census Tract 652; Kings County; New York,513,495,0,0,18,0,0,0,0,0,36,Kings,065200
Census Tract 654; Kings County; New York,510,492,0,18,0,0,0,0,0,0,36,Kings,065400
Census Tract 656; Kings County; New York,659,632,9,18,0,0,0,0,0,0,36,Kings,065600
Census Tract 658; Kings County; New York,620,577,29,6,0,0,0,0,8,0,36,Kings,065800
Census Tract 660; Kings County; New York,679,639,5,16,19,0,0,0,0,0,36,Kings,066000
Census Tract 662; Kings County; New York,505,440,28,14,23,0,0,0,0,0,36,Kings,066200
Census Tract 666; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,066600
Census Tract 670; Kings County; New York,1069,978,32,51,8,0,0,0,0,0,36,Kings,067000
Census Tract 672; Kings County; New York,509,485,4,4,16,0,0,0,0,0,36,Kings,067200
Census Tract 674; Kings County; New York,562,469,30,15,30,0,0,8,0,10,36,Kings,067400
Census Tract 676; Kings County; New York,551,490,30,19,12,0,0,0,0,0,36,Kings,067600
Census Tract 678; Kings County; New York,954,907,0,47,0,0,0,0,0,0,36,Kings,067800
Census Tract 680; Kings County; New York,633,569,19,40,5,0,0,0,0,0,36,Kings,068000
Census Tract 682; Kings County; New York,916,830,2,50,24,0,0,0,10,0,36,Kings,068200
Census Tract 686; Kings County; New York,701,645,0,13,39,0,0,0,4,0,36,Kings,068600
Census Tract 688; Kings County; New York,684,636,7,10,18,0,0,0,7,6,36,Kings,068800
Census Tract 690; Kings County; New York,582,531,8,8,0,0,0,0,8,27,36,Kings,069000
Census Tract 692; Kings County; New York,814,804,10,0,0,0,0,0,0,0,36,Kings,069200
Census Tract 696.01; Kings County; New York,1325,1203,13,49,60,0,0,0,0,0,36,Kings,069601
Census Tract 696.02; Kings County; New York,1978,1851,76,0,26,0,0,0,25,0,36,Kings,069602
Census Tract 698; Kings County; New York,412,363,16,6,19,0,0,0,1,7,36,Kings,069800
Census Tract 700; Kings County; New York,648,572,29,27,20,0,0,0,0,0,36,Kings,070000
Census Tract 702.01; Kings County; New York,2392,2224,62,79,0,0,0,0,27,0,36,Kings,070201
Census Tract 702.02; Kings County; New York,9,9,0,0,0,0,0,0,0,0,36,Kings,070202
Census Tract 702.03; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,070203
Census Tract 706.01; Kings County; New York,968,821,52,68,27,0,0,0,0,0,36,Kings,070601
Census Tract 706.02; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,070602
Census Tract 720; Kings County; New York,658,578,23,30,27,0,0,0,0,0,36,Kings,072000
Census Tract 722; Kings County; New York,989,884,13,41,51,0,0,0,0,0,36,Kings,072200
Census Tract 724; Kings County; New York,720,652,32,0,36,0,0,0,0,0,36,Kings,072400
Census Tract 726; Kings County; New York,734,600,9,80,20,0,0,0,0,25,36,Kings,072600
Census Tract 728; Kings County; New York,1617,1306,162,53,68,0,0,0,28,0,36,Kings,072800
Census Tract 730; Kings County; New York,762,679,8,31,35,0,0,9,0,0,36,Kings,073000
Census Tract 732; Kings County; New York,697,605,6,69,11,0,0,6,0,0,36,Kings,073200
Census Tract 734; Kings County; New York,542,498,0,25,19,0,0,0,0,0,36,Kings,073400
Census Tract 736; Kings County; New York,1075,884,15,31,82,0,0,0,49,14,36,Kings,073600
Census Tract 738; Kings County; New York,1326,1139,74,23,90,0,0,0,0,0,36,Kings,073800
Census Tract 740; Kings County; New York,1124,822,39,173,58,0,0,0,0,32,36,Kings,074000
Census Tract 742; Kings County; New York,980,826,0,27,94,0,0,0,33,0,36,Kings,074200
Census Tract 744; Kings County; New York,639,536,5,50,48,0,0,0,0,0,36,Kings,074400
Census Tract 746; Kings County; New York,699,565,0,15,67,0,0,0,52,0,36,Kings,074600
Census Tract 748; Kings County; New York,678,519,7,60,87,0,0,0,0,5,36,Kings,074800
Census Tract 750; Kings County; New York,955,792,18,62,45,0,0,0,29,9,36,Kings,075000
Census Tract 752; Kings County; New York,261,253,0,0,8,0,0,0,0,0,36,Kings,075200
Census Tract 754; Kings County; New York,427,412,10,5,0,0,0,0,0,0,36,Kings,075400
Census Tract 756; Kings County; New York,756,564,15,27,142,0,0,0,0,8,36,Kings,075600
Census Tract 758; Kings County; New York,618,501,0,56,40,0,0,0,0,21,36,Kings,075800
Census Tract 760; Kings County; New York,1180,852,44,96,77,0,0,0,9,102,36,Kings,076000
Census Tract 762; Kings County; New York,1555,1061,18,80,60,0,0,0,232,104,36,Kings,076200
Census Tract 764; Kings County; New York,1602,994,10,322,247,0,0,0,15,14,36,Kings,076400
Census Tract 766; Kings County; New York,678,501,39,57,25,0,0,0,21,35,36,Kings,076600
Census Tract 768; Kings County; New York,1294,860,46,301,41,0,0,0,30,16,36,Kings,076800
Census Tract 770; Kings County; New York,1145,692,159,160,114,0,0,0,20,0,36,Kings,077000
Census Tract 772; Kings County; New York,1193,963,38,27,103,62,0,0,0,0,36,Kings,077200
Census Tract 774; Kings County; New York,1275,945,26,2,68,0,0,12,35,187,36,Kings,077400
Census Tract 776; Kings County; New York,1730,1304,29,141,182,0,0,0,61,13,36,Kings,077600
Census Tract 780; Kings County; New York,639,504,6,34,82,0,0,0,0,13,36,Kings,078000
Census Tract 782; Kings County; New York,1663,1396,63,123,51,0,0,0,0,30,36,Kings,078200
Census Tract 784; Kings County; New York,822,671,59,52,20,20,0,0,0,0,36,Kings,078400
Census Tract 786.01; Kings County; New York,989,652,62,118,40,0,0,0,31,86,36,Kings,078601
Census Tract 786.02; Kings County; New York,860,645,54,113,31,0,0,0,0,17,36,Kings,078602
Census Tract 788.01; Kings County; New York,727,486,0,161,60,0,0,0,20,0,36,Kings,078801
Census Tract 788.02; Kings County; New York,597,400,32,90,71,0,0,0,4,0,36,Kings,078802
Census Tract 790.01; Kings County; New York,483,271,12,100,69,0,0,0,8,23,36,Kings,079001
Census Tract 790.02; Kings County; New York,1226,942,44,130,110,0,0,0,0,0,36,Kings,079002
Census Tract 792.01; Kings County; New York,545,456,0,42,5,0,0,0,0,42,36,Kings,079201
Census Tract 792.02; Kings County; New York,796,637,23,99,32,0,0,5,0,0,36,Kings,079202
Census Tract 794; Kings County; New York,672,464,14,165,29,0,0,0,0,0,36,Kings,079400
Census Tract 796.01; Kings County; New York,1554,1166,17,128,202,0,0,0,0,41,36,Kings,079601
Census Tract 796.02; Kings County; New York,2244,1777,42,318,49,0,0,0,8,50,36,Kings,079602
Census Tract 798.01; Kings County; New York,1526,871,0,137,416,0,0,0,70,32,36,Kings,079801
Census Tract 798.02; Kings County; New York,2700,1605,27,527,335,0,0,0,52,154,36,Kings,079802
Census Tract 800; Kings County; New York,1386,1007,20,133,164,0,0,40,0,22,36,Kings,080000
Census Tract 802; Kings County; New York,1874,1372,42,206,215,0,0,0,14,25,36,Kings,080200
Census Tract 804; Kings County; New York,1296,601,29,313,339,0,0,0,0,14,36,Kings,080400
Census Tract 806; Kings County; New York,1308,1076,40,106,56,0,0,30,0,0,36,Kings,080600
Census Tract 808; Kings County; New York,730,582,0,103,19,0,0,0,6,20,36,Kings,080800
Census Tract 810; Kings County; New York,926,562,43,166,68,0,0,0,0,87,36,Kings,081000
Census Tract 814; Kings County; New York,970,931,0,31,0,0,0,0,0,8,36,Kings,081400
Census Tract 816; Kings County; New York,964,885,12,15,29,0,0,0,12,11,36,Kings,081600
Census Tract 818; Kings County; New York,1945,1381,131,266,134,0,0,24,9,0,36,Kings,081800
Census Tract 820; Kings County; New York,2406,1842,197,225,78,0,0,0,0,64,36,Kings,082000
Census Tract 822; Kings County; New York,3299,2428,83,498,50,0,0,0,146,94,36,Kings,082200
Census Tract 824; Kings County; New York,2126,1609,17,296,152,0,0,0,22,30,36,Kings,082400
Census Tract 826; Kings County; New York,1936,1489,0,163,189,0,0,0,13,82,36,Kings,082600
Census Tract 828; Kings County; New York,1369,1099,13,101,115,0,0,0,20,21,36,Kings,082800
Census Tract 830; Kings County; New York,2320,2110,68,34,26,0,36,0,46,0,36,Kings,083000
Census Tract 832; Kings County; New York,811,765,0,14,31,0,0,1,0,0,36,Kings,083200
Census Tract 834; Kings County; New York,572,465,21,0,86,0,0,0,0,0,36,Kings,083400
Census Tract 836; Kings County; New York,651,578,6,25,42,0,0,0,0,0,36,Kings,083600
Census Tract 838; Kings County; New York,700,632,27,18,16,0,0,0,7,0,36,Kings,083800
Census Tract 840; Kings County; New York,871,746,27,17,81,0,0,0,0,0,36,Kings,084000
Census Tract 846; Kings County; New York,715,642,24,0,45,0,0,0,0,4,36,Kings,084600
Census Tract 848; Kings County; New York,554,503,0,42,9,0,0,0,0,0,36,Kings,084800
Census Tract 850; Kings County; New York,479,431,12,0,36,0,0,0,0,0,36,Kings,085000
Census Tract 852; Kings County; New York,8,0,0,0,8,0,0,0,0,0,36,Kings,085200
Census Tract 854; Kings County; New York,867,778,14,67,8,0,0,0,0,0,36,Kings,085400
Census Tract 856; Kings County; New York,1448,1224,21,31,92,0,0,0,47,33,36,Kings,085600
Census Tract 858; Kings County; New York,754,717,9,6,13,0,0,0,0,9,36,Kings,085800
Census Tract 860; Kings County; New York,1134,923,33,101,63,0,0,0,0,14,36,Kings,086000
Census Tract 862; Kings County; New York,1351,1214,13,43,35,0,0,0,0,46,36,Kings,086200
Census Tract 864; Kings County; New York,840,708,16,74,27,0,0,0,0,15,36,Kings,086400
Census Tract 866; Kings County; New York,1265,1127,24,47,40,0,0,0,0,27,36,Kings,086600
Census Tract 868; Kings County; New York,1339,1145,30,85,67,0,0,0,0,12,36,Kings,086800
Census Tract 870; Kings County; New York,1111,992,30,60,9,0,0,15,0,5,36,Kings,087000
Census Tract 872; Kings County; New York,1110,944,45,32,89,0,0,0,0,0,36,Kings,087200
Census Tract 874.01; Kings County; New York,1585,1386,0,72,52,0,0,0,0,75,36,Kings,087401
Census Tract 876; Kings County; New York,751,685,0,49,12,0,0,0,0,5,36,Kings,087600
Census Tract 878; Kings County; New York,898,820,0,58,15,0,0,0,0,5,36,Kings,087800
Census Tract 880.01; Kings County; New York,806,646,26,97,37,0,0,0,0,0,36,Kings,088001
Census Tract 880.02; Kings County; New York,388,328,16,21,0,23,0,0,0,0,36,Kings,088002
Census Tract 882; Kings County; New York,2505,855,20,878,317,0,0,0,0,435,36,Kings,088200
Census Tract 884; Kings County; New York,1897,1291,53,407,146,0,0,0,0,0,36,Kings,088400
Census Tract 886; Kings County; New York,1883,1160,0,328,270,0,0,0,0,125,36,Kings,088600
Census Tract 888; Kings County; New York,1550,1313,72,20,91,0,0,0,0,54,36,Kings,088800
Census Tract 890; Kings County; New York,2145,1604,74,208,217,0,0,0,0,42,36,Kings,089000
Census Tract 892; Kings County; New York,1519,1136,100,83,144,0,0,0,56,0,36,Kings,089200
Census Tract 894; Kings County; New York,1171,944,89,79,59,0,0,0,0,0,36,Kings,089400
Census Tract 896; Kings County; New York,1742,1375,0,144,210,0,0,0,0,13,36,Kings,089600
Census Tract 898; Kings County; New York,747,581,42,60,27,0,0,0,0,37,36,Kings,089800
Census Tract 900; Kings County; New York,1735,963,199,291,146,0,0,0,65,71,36,Kings,090000
Census Tract 902; Kings County; New York,940,696,5,71,110,0,0,0,0,58,36,Kings,090200
Census Tract 906; Kings County; New York,1810,1053,10,206,213,0,0,0,38,290,36,Kings,090600
Census Tract 908; Kings County; New York,1641,918,18,376,136,0,0,0,59,134,36,Kings,090800
Census Tract 910; Kings County; New York,2585,1996,0,292,74,0,0,0,106,117,36,Kings,091000
Census Tract 912; Kings County; New York,2576,1856,0,359,163,0,0,0,35,163,36,Kings,091200
Census Tract 916; Kings County; New York,1793,1035,0,617,47,0,0,0,0,94,36,Kings,091600
Census Tract 918; Kings County; New York,1077,858,10,39,83,0,0,8,68,11,36,Kings,091800
Census Tract 920; Kings County; New York,1318,1144,44,63,52,0,0,0,0,15,36,Kings,092000
Census Tract 922; Kings County; New York,1358,1141,35,58,46,0,0,0,17,61,36,Kings,092200
Census Tract 924; Kings County; New York,982,609,0,303,47,0,0,0,0,23,36,Kings,092400
Census Tract 928; Kings County; New York,1053,883,16,46,81,0,0,0,14,13,36,Kings,092800
Census Tract 930; Kings County; New York,966,809,19,53,85,0,0,0,0,0,36,Kings,093000
Census Tract 932; Kings County; New York,677,637,0,8,32,0,0,0,0,0,36,Kings,093200
Census Tract 934; Kings County; New York,984,904,36,9,35,0,0,0,0,0,36,Kings,093400
Census Tract 936; Kings County; New York,704,647,0,11,31,0,0,0,0,15,36,Kings,093600
Census Tract 938; Kings County; New York,954,835,0,57,42,0,0,0,0,20,36,Kings,093800
Census Tract 944.01; Kings County; New York,1193,1065,20,0,75,0,0,0,12,21,36,Kings,094401
Census Tract 944.02; Kings County; New York,1307,1093,16,0,90,0,0,0,39,69,36,Kings,094402
Census Tract 946; Kings County; New York,688,636,5,26,9,0,0,0,12,0,36,Kings,094600
Census Tract 950; Kings County; New York,896,758,6,56,58,0,0,0,0,18,36,Kings,095000
Census Tract 954; Kings County; New York,1612,1509,44,46,0,0,0,0,0,13,36,Kings,095400
Census Tract 956; Kings County; New York,1351,1208,30,59,54,0,0,0,0,0,36,Kings,095600
Census Tract 958; Kings County; New York,1049,936,43,64,6,0,0,0,0,0,36,Kings,095800
Census Tract 960; Kings County; New York,0,0,0,0,0,0,0,0,0,0,36,Kings,096000
Census Tract 962; Kings County; New York,396,372,0,20,4,0,0,0,0,0,36,Kings,096200
Census Tract 964; Kings County; New York,763,729,28,0,6,0,0,0,0,0,36,Kings,096400
Census Tract 966; Kings County; New York,697,509,32,56,82,0,0,0,12,6,36,Kings,096600
Census Tract 968; Kings County; New York,426,315,23,69,19,0,0,0,0,0,36,Kings,096800
Census Tract 970; Kings County; New York,823,635,107,10,67,0,0,0,4,0,36,Kings,097000
Census Tract 974; Kings County; New York,672,609,21,14,20,0,0,0,0,8,36,Kings,097400
Census Tract 982; Kings County; New York,1657,1143,0,245,114,0,0,0,75,80,36,Kings,098200
Census Tract 984; Kings County; New York,571,550,12,9,0,0,0,0,0,0,36,Kings,098400
Census Tract 986; Kings County; New York,1024,983,31,10,0,0,0,0,0,0,36,Kings,098600
Census Tract 988; Kings County; New York,1040,872,72,25,71,0,0,0,0,0,36,Kings,098800
Census Tract 990; Kings County; New York,464,403,0,38,23,0,0,0,0,0,36,Kings,099000
Census Tract 992; Kings County; New York,718,672,17,15,14,0,0,0,0,0,36,Kings,099200
